"","ID","nstate"
"1",1,4
"2",2,5
"3",3,4
"4",4,3
"5",5,5
"6",6,3
"7",7,5
"8",8,4
"9",10,3
"10",11,4
"11",12,4
"12",14,4
"13",15,3
"14",16,4
"15",17,4
"16",18,5
"17",19,2
"18",20,4
"19",21,5
"20",22,4
"21",23,4
"22",24,3
"23",25,4
"24",26,4
"25",28,4
"26",29,4
"27",30,2
"28",31,4
"29",32,5
"30",33,2
"31",34,3
"32",35,5
"33",36,5
"34",37,5
"35",38,4
"36",39,2
"37",40,4
"38",41,3
"39",42,4
"40",43,5
"41",44,3
"42",46,4
"43",47,3
"44",48,4
"45",49,4
"46",51,3
"47",52,3
"48",53,3
"49",54,5
"50",55,4
"51",56,4
"52",57,4
"53",58,5
"54",59,5
"55",60,4
"56",61,5
"57",62,4
"58",64,5
"59",66,3
"60",67,4
"61",68,4
"62",69,5
"63",70,2
"64",71,5
"65",72,3
"66",74,2
"67",75,5
"68",76,4
"69",77,3
"70",78,5
"71",79,3
"72",80,5
"73",81,3
"74",82,2
"75",83,5
"76",84,3
"77",85,3
"78",86,4
"79",87,2
"80",88,3
"81",89,4
"82",90,4
"83",91,5
"84",93,4
"85",94,3
"86",95,4
"87",96,4
"88",97,4
"89",98,3
"90",99,4
"91",100,4
"92",101,2
"93",102,3
"94",103,4
"95",104,4
"96",105,4
"97",106,5
"98",107,5
"99",108,3
"100",109,2
"101",110,3
"102",111,4
"103",112,4
"104",113,3
"105",114,2
"106",115,4
"107",116,3
"108",117,3
"109",118,4
"110",119,3
"111",120,4
"112",121,3
"113",122,3
"114",123,5
"115",124,4
"116",125,4
"117",126,4
"118",127,3
"119",128,3
"120",129,3
"121",130,3
"122",131,3
"123",132,5
"124",133,5
"125",134,4
"126",135,3
"127",136,2
"128",137,4
"129",138,3
"130",139,3
"131",140,3
"132",141,5
"133",142,3
"134",143,5
"135",144,3
"136",145,4
"137",146,3
"138",147,3
"139",148,5
"140",149,5
"141",150,4
"142",152,5
"143",153,5
"144",154,3
"145",155,5
"146",156,4
"147",157,4
"148",158,5
"149",159,4
"150",160,3
"151",161,4
"152",162,5
"153",163,4
"154",164,3
"155",165,NA
"156",166,4
"157",167,4
"158",168,4
"159",169,4
"160",170,3
"161",171,NA
"162",172,5
"163",173,3
"164",174,3
"165",175,5
"166",176,4
"167",177,4
"168",178,5
"169",180,5
"170",181,4
"171",182,3
"172",184,4
"173",186,2
"174",187,5
"175",189,3
"176",190,3
"177",191,4
"178",192,2
"179",193,4
"180",194,3
"181",195,4
"182",196,5
"183",197,3
"184",198,4
"185",200,5
"186",201,3
"187",202,2
"188",203,3
"189",204,4
"190",205,3
"191",206,5
"192",207,5
"193",208,2
"194",209,2
"195",211,2
"196",212,4
"197",213,3
"198",214,4
"199",215,2
"200",216,4
"201",217,2
"202",218,4
"203",219,5
"204",220,4
"205",221,4
"206",222,3
"207",223,3
"208",224,4
"209",225,5
"210",226,3
"211",227,5
"212",228,5
"213",229,4
"214",230,4
"215",231,4
"216",232,3
"217",233,2
"218",234,5
"219",235,3
"220",236,4
"221",237,3
"222",238,3
"223",239,5
"224",240,3
"225",241,3
"226",242,3
"227",243,5
"228",244,5
"229",245,2
"230",246,5
"231",247,4
"232",248,3
"233",249,4
"234",250,4
"235",251,5
"236",252,5
"237",253,3
"238",254,3
"239",255,5
"240",256,4
"241",257,3
"242",258,3
"243",259,3
"244",260,4
"245",262,5
"246",263,3
"247",264,4
"248",265,4
"249",266,2
"250",267,4
"251",268,2
"252",269,3
"253",270,3
"254",271,3
"255",272,4
"256",274,3
"257",275,5
"258",276,5
"259",277,4
"260",278,5
"261",279,3
"262",280,3
"263",281,5
"264",282,2
"265",283,3
"266",284,4
"267",285,2
"268",286,3
"269",287,4
"270",289,3
"271",290,3
"272",291,4
"273",292,4
"274",293,2
"275",294,3
"276",295,3
"277",296,3
"278",297,2
"279",298,5
"280",299,4
"281",300,4
"282",301,4
"283",302,3
"284",303,3
"285",304,2
"286",305,5
"287",306,3
"288",307,5
"289",308,5
"290",309,4
"291",310,3
"292",311,4
"293",312,5
"294",313,4
"295",314,2
"296",315,4
"297",316,2
"298",317,3
"299",318,3
"300",319,3
"301",320,2
"302",321,5
"303",322,2
"304",323,5
"305",324,3
"306",325,3
"307",326,4
"308",327,5
"309",328,5
"310",329,2
"311",330,4
"312",331,3
"313",332,5
"314",333,3
"315",334,3
"316",335,5
"317",336,4
"318",337,5
"319",338,3
"320",339,5
"321",340,NA
"322",341,4
"323",342,5
"324",343,5
"325",345,4
"326",346,NA
"327",347,3
"328",348,2
"329",350,2
"330",351,4
"331",352,4
"332",353,4
"333",354,3
"334",357,5
"335",358,2
"336",359,4
"337",360,3
"338",361,5
"339",362,3
"340",363,5
"341",364,3
"342",365,4
"343",366,5
"344",367,3
"345",368,5
"346",369,2
"347",370,3
"348",371,3
"349",373,5
"350",374,3
"351",375,4
"352",376,4
"353",377,3
"354",378,5
"355",379,4
"356",380,4
"357",382,4
"358",383,5
"359",384,4
"360",385,4
"361",386,4
"362",387,2
"363",388,4
"364",389,5
"365",390,2
"366",391,5
"367",392,3
"368",393,3
"369",394,2
"370",395,2
"371",396,3
"372",397,5
"373",398,2
"374",399,3
"375",400,4
"376",401,4
"377",402,4
"378",403,4
"379",405,3
"380",406,4
"381",408,3
"382",409,3
"383",410,5
"384",411,4
"385",412,3
"386",413,4
"387",414,4
"388",415,4
"389",416,4
"390",417,5
"391",418,3
"392",419,NA
"393",420,3
"394",422,5
"395",423,5
"396",424,4
"397",425,3
"398",426,3
"399",427,3
"400",430,3
"401",431,3
"402",432,4
"403",433,3
"404",434,5
"405",435,5
"406",437,3
"407",438,5
"408",439,3
"409",441,3
"410",442,3
"411",443,4
"412",446,4
"413",447,4
"414",448,5
"415",449,3
"416",450,3
"417",451,2
"418",452,3
"419",453,5
"420",454,5
"421",455,4
"422",456,5
"423",457,5
"424",458,2
"425",459,2
"426",460,4
"427",461,3
"428",462,4
"429",463,4
"430",464,3
"431",465,5
"432",466,3
"433",468,NA
"434",469,4
"435",471,5
"436",472,3
"437",473,5
"438",474,4
"439",476,5
"440",477,4
"441",478,5
"442",479,5
"443",480,3
"444",481,4
"445",483,5
"446",484,5
"447",485,3
"448",486,3
"449",487,3
"450",489,5
"451",490,4
"452",491,5
"453",492,4
"454",494,2
"455",495,2
"456",497,5
"457",498,3
"458",499,4
"459",500,4
"460",501,5
"461",502,3
"462",504,4
"463",505,3
"464",506,5
"465",507,3
"466",508,5
"467",510,5
"468",511,5
"469",513,3
"470",515,4
"471",516,3
"472",517,3
"473",518,5
"474",519,4
"475",520,4
"476",521,2
"477",522,4
"478",523,3
"479",524,2
"480",525,3
"481",526,5
"482",527,5
"483",528,4
"484",529,3
"485",530,2
"486",533,2
"487",534,3
"488",535,2
"489",536,5
"490",537,2
"491",538,2
"492",539,2
"493",540,5
"494",541,5
"495",542,3
"496",543,4
"497",544,3
"498",545,4
"499",546,4
"500",547,4
"501",548,4
"502",551,3
"503",552,4
"504",553,3
"505",554,2
"506",555,5
"507",556,3
"508",557,4
"509",558,3
"510",559,3
"511",560,3
"512",561,4
"513",562,5
"514",563,5
"515",565,2
"516",566,3
"517",569,3
"518",570,4
"519",571,5
"520",572,5
"521",573,5
"522",574,4
"523",575,4
"524",578,4
"525",579,5
"526",580,5
"527",582,3
"528",583,3
"529",584,4
"530",585,2
"531",586,3
"532",587,4
"533",588,3
"534",589,2
"535",590,2
"536",591,5
"537",592,2
"538",593,3
"539",594,3
"540",595,4
"541",596,5
"542",597,3
"543",598,4
"544",599,3
"545",600,3
"546",601,5
"547",602,4
"548",603,3
"549",604,3
"550",605,4
"551",606,5
"552",607,3
"553",608,5
"554",609,3
"555",610,3
"556",612,NA
"557",614,2
"558",615,3
"559",616,2
"560",617,3
"561",618,3
"562",619,2
"563",620,2
"564",621,4
"565",622,3
"566",623,2
"567",624,4
"568",626,4
"569",627,5
"570",628,4
"571",629,4
"572",630,4
"573",631,5
"574",632,4
"575",633,4
"576",635,4
"577",637,2
"578",638,4
"579",639,5
"580",640,4
"581",641,4
"582",642,3
"583",643,5
"584",644,5
"585",646,4
"586",648,2
"587",650,4
"588",651,3
"589",653,5
"590",655,2
"591",656,3
"592",657,2
"593",658,5
"594",659,3
"595",660,4
"596",661,5
"597",662,3
"598",663,5
"599",664,4
"600",665,3
"601",666,4
"602",667,4
"603",668,3
"604",669,5
"605",670,5
"606",671,5
"607",672,2
"608",674,3
"609",675,4
"610",676,5
"611",677,2
"612",678,3
"613",679,5
"614",680,2
"615",681,3
"616",682,3
"617",684,4
"618",685,4
"619",686,3
"620",688,4
"621",689,2
"622",691,4
"623",692,4
"624",694,3
"625",696,4
"626",697,3
"627",698,2
"628",699,2
"629",700,2
"630",701,2
"631",702,3
"632",703,2
"633",704,4
"634",705,3
"635",706,4
"636",707,4
"637",708,2
"638",709,4
"639",710,4
"640",712,4
"641",714,4
"642",715,5
"643",716,3
"644",717,3
"645",718,3
"646",719,5
"647",720,5
"648",721,3
"649",722,2
"650",723,4
"651",724,3
"652",725,4
"653",726,3
"654",727,4
