"","ID","Discontent","Calm","Energetic","Wellbeing","Tense","Happy"
"1",1,0.0633856347439585,0.184077383706854,0.0819348891087337,0.0289212955808559,0.108924857983772,0.0268250778908153
"2",2,0.208932116644848,0.160340150072032,0.192017913762004,0.182339375027949,0.200165415739825,0.272853273461268
"3",5,0.224432272056055,0.0894231462927851,0.372296420788493,0.25204356113052,0.219699796001229,0.232917035394541
"4",9,0.210682417557364,0.187872465942277,0.259269260187667,0.295774713306828,0.195628642415007,0.115435153987706
"5",11,0.223391529232019,0.212871905257434,0.304795443404185,0.184159735105542,0.219783408881844,0.193660294613932
"6",14,NA,NA,NA,NA,NA,NA
"7",19,0.0894484445697041,0.109993197009841,0.141570145246037,0.0690276886843921,0.0529319897405944,0.104508337777247
"8",22,0.130617110551161,0.162720279975886,0.186987057750945,0.0873707872577922,0.213658101281983,0.103288371939439
"9",23,0.131579638023074,0.190687061112007,0.0727123130538206,0.0825194436126322,0.182969627609481,0.244302393683383
"10",24,0.0668219489200863,0.297538675428165,0.175579674205979,0.200986122690759,0.166353570195463,0.110454154095038
"11",25,0.325675989797879,0.158354121393359,0.185301934933039,0.16962644292761,0.212601553683256,0.0999008082863275
"12",26,0.150225755749293,0.211195527684185,0.185129092198484,0.113581910848665,0.204672018867175,0.0658675941739376
"13",32,0.0828304691801904,0.207032914487429,0.128773318709112,0.125560356910672,0.338103925551727,0.128647906020918
"14",33,0.188500562213018,0.221054297732392,0.221461890382032,0.058846926229109,0.182739242502731,0.0808994352764
"15",34,0.184766500532985,0.0702696500795182,0.214770674794464,0.252954593518194,0.133722172561805,0.168445615118706
"16",35,NA,NA,NA,NA,NA,NA
"17",36,0.0982201226275053,0.14093188227181,0.0989346526714836,0.106391519395631,0.179485358594484,0.157659141955784
"18",38,NA,NA,NA,NA,NA,NA
"19",39,0.229000064632813,0.165243463537233,0.189895887772175,0.183132907205509,0.182570828596606,0.165310634598023
"20",47,0.220522579875886,0.166807625713371,0.102463890496693,0.102451870643719,0.139153087962259,0.118195735360556
"21",48,0.102720407601809,0.165407075943318,0.101738045180825,0.115954425107105,0.184049159132874,0.135861331186243
"22",58,0.270439597067844,0.182314610629071,0.153272373006727,0.237384476093043,0.185184410215765,0.110651541910262
"23",66,0.328307053371477,0.339819751895228,0.14729602232539,0.244485938620822,0.229630579014447,0.254141516623157
"24",68,0.0242227259494192,0.0959514272717886,0.260077018650297,0.112243930678525,0.117564661164433,0.0812882177230262
"25",70,NA,NA,NA,NA,NA,NA
"26",72,0.254941318425323,0.161290265722049,0.23441092388027,0.214745524655514,0.175776906457092,0.185436322231214
"27",73,0.19729829834407,0.177191458653577,0.223314693369418,0.139782030019884,0.166288778009057,0.145292203118562
"28",74,0.0676445778912919,0.0798281358438993,0.482252571525656,0.237597475320244,0.179349658528083,0.101112942703239
"29",75,0.149206318118845,0.204099842988283,0.157493773359595,0.144589593600298,0.138777691739896,0.125589713328138
"30",76,0.0502627260766181,0.147182421838291,0.122390336420853,0.088930682599274,0.15032781905299,0.0710970223850279
"31",77,0.0823875878526077,0.0504291478034117,0.184985355214899,0.0637451625799295,0.175827090873734,0.0514557103770497
"32",79,0.339620159366418,0.0614355685658361,0.0879700295072226,0.272563671664176,0.233279157808928,0.223767743801491
"33",81,0.121134054550712,0.0819660960240136,0.0946252995231697,0.0951837253701566,0.0972260722637182,0.116694738961523
"34",83,0.0299005612562601,0.0801072506531532,0.102044406560071,0.0846988449992226,0.122729229990339,0.0891568762541862
"35",89,0.146087356705734,0.063850855255536,0.274658879073633,0.0822911432418233,0.208544288088074,0.263076223538437
"36",90,0.144416546106739,0.222000318437922,0.155304849647653,0.172932414894752,0.112177718080891,0.165519192713334
"37",91,0.00395668818814933,0.036305289329128,0.14789774902649,0.0682522606090708,0.0592513765370604,0.00611427036943539
"38",94,0.105963795299578,0.0885716410328418,0.107820436291827,0.0624586999158209,0.120976750594707,0.0959492643777475
"39",98,0.0525987086127002,0.0724368170998732,0.333964583060438,0.00229822160250369,0.0634812742933579,0.0765708356541347
"40",103,0.110531759610554,0.188406784719214,0.231671043247769,0.103199730090974,0.149195638286376,0.128337881364843
"41",104,0.134873649970529,0.240664634556461,0.315719403285095,0.157265653532783,0.201997616633376,0.172604956652731
